school,raw_F_count,raw_M_count,raw_?_count,cc_F_count,cc_M_count,ratio_F,cc_average_degree_F,cc_average_degree_M,cc_max_deg_F,cc_max_deg_M,cc_homophily_F,cc_homophily_M,b0_glm_F,b0_dispmod_glm_F,b0_glm_M,b0_dispmod_glm_M,cc_monophily_F,cc_monophily_M,chi_square_p_value_F,chi_square_p_value_M,cc_monophily_F_beta_binom,cc_monophily_M_beta_binom
comm71,40,34,0,39,32,0.54929577464788737,6.1282051282051286,6.78125,10,10,0.64435146443514646,0.52995391705069128,0.64435146443513536,0.65006552043273791,0.52995391705069139,0.53986781718931576,0.021762664877334557,0.07357442640883495,0.33551741510535216,0.1305272941060982,1.2281401533608216e-07,4.26555039777803e-09
comm72,148,210,0,131,180,0.4212218649517685,4.9847328244274811,5.3833333333333337,10,10,0.60796324655436451,0.60165118679050567,0.60796324655436451,0.60796324655436451,0.60165118679050567,0.60165118679050567,0.0,0.0,0.5908088422319419,0.6714054176757005,3.7367812755146734e-09,1.2451073021984168e-08
comm73,855,786,9,797,666,0.54477101845522902,5.4843161856963611,5.2657657657657655,10,10,0.62800274536719292,0.53093812375249505,0.62800274536719269,0.62800274536719269,0.53093812374229254,0.53093812374229254,0.0,0.0,0.9980562335547135,0.745350975512016,6.739465436071392e-09,2.1438288510570042e-08
comm74,343,384,3,253,227,0.52708333333333335,3.2450592885375493,3.7136563876651985,10,10,0.69183922046285018,0.59786476868327398,0.69183922046284929,0.69183922046284929,0.59786476868327387,0.59791019518900745,0.0,0.0004334767729615531,0.8237646893276966,0.4833291209633782,0.004950391576595296,2.8431965775492523e-08
comm75,515,488,8,467,421,0.52590090090090091,5.6102783725910061,5.6840855106888357,10,10,0.59236641221374053,0.55745925616381109,0.59236641221374042,0.59236641221374042,0.55745925607419355,0.55745925607419355,0.0,0.0,0.9976887116863938,0.9913440567917037,1.3956973346356621e-08,9.194410472002798e-09
comm76,24,19,1,23,16,0.58974358974358976,5.9130434782608692,5.0,9,9,0.58088235294117652,0.51249999999999996,0.58088235294117641,0.58088235294117641,0.51249999999999352,0.5142149973304101,0.0,0.029134687689123303,0.6501375335891968,0.3530455206258706,3.830507841348259e-08,9.665856546649768e-09
comm77,12,13,0,12,12,0.5,6.083333333333333,5.75,9,8,0.50684931506849318,0.62318840579710144,0.50684931506810249,0.50684931506810249,0.62318840571326539,0.62318840571326539,0.0,0.0,0.5427731337321877,0.8803991396713668,5.9195646269734776e-09,3.25703514245755e-08
comm78,215,218,3,189,178,0.51498637602179842,4.253968253968254,4.0168539325842696,10,10,0.68781094527363185,0.66713286713286712,0.68781094527363018,0.69331055151426424,0.66713286713286313,0.69018162263797167,0.023801581555810365,0.11643303037843052,0.24369491577211322,0.003874456241887314,0.033141933896247165,0.13981545412418636
comm79,627,602,6,552,491,0.52924256951102588,4.6431159420289854,4.7494908350305503,10,10,0.61880608661724545,0.55703259005145789,0.61880608661724501,0.61880608661724501,0.55703259005145811,0.55703259005145811,0.0,0.0,0.9571448382686915,0.7583249135569801,1.5538176907191766e-09,1.406160691157042e-07
comm8,96,103,6,85,96,0.46961325966850831,5.1058823529411761,4.989583333333333,10,10,0.55299539170506917,0.58872651356993744,0.5529953915990824,0.5529953915990824,0.58872651356993733,0.58872651356993733,0.0,0.0,0.7783813826355072,0.7024173998709153,8.834692216977952e-09,1.392683119818571e-08
comm80,278,342,4,212,227,0.48291571753986334,3.7358490566037736,3.9427312775330399,10,9,0.68560606060606055,0.58994413407821222,0.68560606060605966,0.68560606060605966,0.58994413407821211,0.59104768710699485,0.0,0.005604839121853271,0.5769935858830616,0.43195622062055306,5.202609130857694e-07,6.160143505482483e-08
comm81,691,683,9,566,450,0.55708661417322836,3.7968197879858656,3.8133333333333335,10,10,0.63610981852024195,0.51282051282051277,0.63610981852024251,0.63610981852024251,0.51282051282047281,0.51284541213834889,0.0,0.00020951975836715824,0.99222321560572,0.4883517936591474,2.654845792103157e-08,2.7158927252862693e-08
comm82,449,495,2,419,395,0.51474201474201475,5.8782816229116941,5.5797468354430384,10,10,0.61104344295574509,0.52177858439201452,0.61104344295574498,0.61104344295574498,0.52177858438921532,0.52177858438921532,0.0,0.0,0.9999793392867302,0.9833100917162658,1.1754063902595874e-08,1.6519391348469493e-08
comm83,661,668,9,533,488,0.52203721841332029,3.8105065666041278,3.8012295081967213,10,10,0.62284588872476609,0.59245283018867934,0.62284588872476598,0.62284588872476598,0.59245283018867922,0.59565754883026867,0.0,0.025259459788534264,0.9874194972001379,0.18622552039091544,3.312524521360558e-08,4.075605014618954e-08
comm84,918,820,17,699,542,0.56325543916196619,3.218884120171674,3.1254612546125462,10,10,0.71333333333333326,0.5944510035419126,0.7133333333333316,0.71757713487845431,0.59445100341469093,0.60273398754567797,0.027012765673420674,0.06378814166436733,0.157640855071857,0.032964895032218,0.04325301293233319,0.04147121289112791
comm85,35,26,0,34,23,0.59649122807017541,5.6470588235294121,6.6086956521739131,10,10,0.71354166666666663,0.55921052631578949,0.71354166666624697,0.72918990104627024,0.5592105263157896,0.56749710615767279,0.047103476913220484,0.053876542517247446,0.21909177090248522,0.20657740133281421,0.06256678396404354,7.668211384681511e-08
comm9,127,125,3,113,103,0.52314814814814814,5.0176991150442474,5.4271844660194173,10,10,0.62433862433862441,0.56350626118067981,0.6243386243386243,0.6243386243386243,0.56350626108448831,0.56350626108448831,0.0,0.0,0.6247312361908772,0.882337644523885,3.3503664751681474e-08,2.0565979885802363e-08
