school,raw_F_count,raw_M_count,raw_?_count,cc_F_count,cc_M_count,ratio_F,cc_average_degree_F,cc_average_degree_M,cc_max_deg_F,cc_max_deg_M,cc_homophily_F,cc_homophily_M,b0_glm_F,b0_dispmod_glm_F,b0_glm_M,b0_dispmod_glm_M,cc_monophily_F,cc_monophily_M,chi_square_p_value_F,chi_square_p_value_M,cc_monophily_F_beta_binom,cc_monophily_M_beta_binom
comm37,274,153,0,194,101,0.65762711864406775,2.4278350515463916,2.6336633663366338,9,9,0.69851380042462852,0.44736842105263153,0.69851380042462152,0.70087781746641575,0.44736842105265789,0.45772397118092428,0.04505006591400785,0.12218531761845701,0.2498857282129887,0.10326818265311888,0.06553725772257092,0.08659300484747245
comm38,272,269,1,246,239,0.5072164948453608,4.6626016260162606,4.497907949790795,17,33,0.61115954664341754,0.59813953488372096,0.61115954664341743,0.64007802000080438,0.59813953466832093,0.64183951353868551,0.10603328582675131,0.16033826456936065,7.079248812102978e-05,1.4731760293873464e-06,0.11805582611490427,0.14667306062837931
comm39,526,476,6,496,432,0.53448275862068961,5.159274193548387,4.8217592592592595,26,20,0.64478311840562719,0.52328372539606338,0.64478311840562685,0.66525786511172336,0.52328372539600232,0.54035044053444026,0.060884362487111675,0.1149364702943481,7.323568678507808e-05,7.765165066508928e-09,0.0843992414516728,0.11469657763838768
comm4,159,132,0,147,117,0.55681818181818177,5.0612244897959187,5.0940170940170937,19,15,0.62634408602150538,0.48489932885906045,0.62634408602150515,0.63414128342579679,0.48489932885952908,0.50818793682884511,0.027713301805287336,0.08209547341274154,0.14874282932802296,0.01640181407137964,0.04590417034983102,0.06720423558959726
comm40,976,1045,16,908,957,0.48686327077747987,5.5638766519823788,5.0125391849529777,31,29,0.58254156769596199,0.57056493641859496,0.58254156769596255,0.61171265641330352,0.5705649363616182,0.5942953928802408,0.08888186007876199,0.1326747968678755,2.220446049250313e-15,0.0,0.10023057116385153,0.13456649386987957
comm41,1142,941,17,1077,839,0.56210855949895611,4.9387186629526463,5.3504171632896309,25,28,0.66854671930814058,0.47137447092893731,0.66854671930814036,0.67871720000060609,0.47137447092893747,0.49629645728545152,0.0375022102421787,0.10771102829122928,0.00010945831476993906,0.0,0.06268793993763314,0.10559905669514863
comm42,828,665,21,734,531,0.58023715415019761,3.9400544959128063,4.0960451977401133,20,24,0.73029045643153523,0.39724137931034481,0.7302904564315037,0.73700258335561175,0.39724137951016258,0.42255822791125303,0.030589833011465832,0.1390487145160182,0.0360743812814861,2.8321656797558603e-08,0.06531140878236516,0.10476310181537238
comm43,890,819,14,789,698,0.53059852051109613,3.9518377693282636,3.861031518624642,17,17,0.64336112892880049,0.52504638218923927,0.64336112892879949,0.65971752622021573,0.52504638218923927,0.5395294781836788,0.09237085602956525,0.10860294292438942,4.065203929037864e-08,6.868172641727455e-08,0.11355252903075336,0.1115901289613325
comm44,564,576,7,535,525,0.50471698113207553,5.650467289719626,5.4095238095238098,23,31,0.60535891498511418,0.56302816901408448,0.60535891498511407,0.6182255499503625,0.56302816898803032,0.58189664440866273,0.04742287327039238,0.14314951584987565,0.00012007638960742639,0.0,0.06532921104289358,0.14299995750301697
comm45,508,533,6,418,397,0.51288343558282212,3.6626794258373208,3.4534005037783375,20,29,0.63945133899412143,0.48358862144420134,0.63945133899412099,0.64176871665536184,0.48358862144420173,0.50737654816100308,0.019207985860687327,0.1206043049455684,0.24439091166788907,8.86655151752791e-05,0.0163577881028533,0.11772602923214437
